MotherCompany,DaughterCompany,PodId,Year,Month,Day,Weekday,Consumption,Temperature,Date,Consumption Kwh
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,3,1,4.45343,14.3,9/3/2012,4453.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,4,2,4.45104,14.6,9/4/2012,4451.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,5,3,4.4477,10.7,9/5/2012,4447.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,6,4,4.50985,11.2,9/6/2012,4509.85
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,7,5,4.00541,10.8,9/7/2012,4005.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,8,6,2.77184,9.3,9/8/2012,2771.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,9,7,2.77161,15.7,9/9/2012,2771.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,10,1,4.63665,17.1,9/10/2012,4636.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,11,2,4.67136,12.4,9/11/2012,4671.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,12,3,4.70165,11,9/12/2012,4701.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,13,4,4.81771,11,9/13/2012,4817.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,14,5,4.42084,12.2,9/14/2012,4420.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,15,6,2.90264,13.2,9/15/2012,2902.64
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,16,7,3.01027,14.4,9/16/2012,3010.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,17,1,4.59646,11.4,9/17/2012,4596.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,18,2,4.68922,10.5,9/18/2012,4689.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,19,3,4.76507,8.9,9/19/2012,4765.07
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,20,4,4.64565,7.9,9/20/2012,4645.65
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,21,5,4.25915,9.3,9/21/2012,4259.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,22,6,2.68028,9.6,9/22/2012,2680.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,23,7,2.92226,7.3,9/23/2012,2922.26
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,24,1,4.93029,8.3,9/24/2012,4930.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,25,2,4.82928,11,9/25/2012,4829.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,26,3,4.71381,12.1,9/26/2012,4713.81
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,27,4,4.22594,9.7,9/27/2012,4225.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,28,5,3.94592,9.5,9/28/2012,3945.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,29,6,2.81577,9.2,9/29/2012,2815.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,9,30,7,2.61327,12,9/30/2012,2613.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,1,1,4.8653,12.2,10/1/2012,4865.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,2,2,4.91714,11.5,10/2/2012,4917.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,3,3,4.90675,9.7,10/3/2012,4906.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,4,4,4.71602,7.1,10/4/2012,4716.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,5,5,4.34143,6.7,10/5/2012,4341.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,6,6,3.13142,7.8,10/6/2012,3131.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,7,7,2.95861,7.9,10/7/2012,2958.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,8,1,4.884,5.7,10/8/2012,4884
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,9,2,5.51551,4.3,10/9/2012,5515.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,10,3,5.70925,4.4,10/10/2012,5709.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,11,4,5.54945,2.6,10/11/2012,5549.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,12,5,4.95523,3.7,10/12/2012,4955.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,13,6,4.61102,5,10/13/2012,4611.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,14,7,3.8097,7.2,10/14/2012,3809.7
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,15,1,5.70411,6.3,10/15/2012,5704.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,16,2,5.47386,9.1,10/16/2012,5473.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,17,3,5.37042,9.5,10/17/2012,5370.42
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,18,4,5.83083,11.8,10/18/2012,5830.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,19,5,5.41003,8,10/19/2012,5410.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,20,6,5.17518,7.4,10/20/2012,5175.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,21,7,4.08627,4,10/21/2012,4086.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,22,1,6.04148,3.7,10/22/2012,6041.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,23,2,6.1546,4.3,10/23/2012,6154.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,24,3,5.96062,0.5,10/24/2012,5960.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,25,4,6.16839,0.2,10/25/2012,6168.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,26,5,5.68001,-0.6,10/26/2012,5680.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,27,6,5.18617,-3,10/27/2012,5186.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,28,7,4.00632,1.4,10/28/2012,4006.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,29,1,5.18063,3.1,10/29/2012,5180.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,30,2,5.8036,1.2,10/30/2012,5803.6
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,10,31,3,5.99782,6.7,10/31/2012,5997.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,1,4,6.08632,7.2,11/1/2012,6086.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,2,5,5.266,3.9,11/2/2012,5266
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,3,6,4.48336,2.8,11/3/2012,4483.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,4,7,3.56818,2.5,11/4/2012,3568.18
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,5,1,5.73032,0.9,11/5/2012,5730.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,6,2,6.05263,2,11/6/2012,6052.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,7,3,6.11994,0.1,11/7/2012,6119.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,8,4,5.85214,-2,11/8/2012,5852.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,9,5,5.76689,5.7,11/9/2012,5766.89
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,10,6,4.70771,7.6,11/10/2012,4707.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,11,7,3.74895,4.1,11/11/2012,3748.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,12,1,6.22111,1.2,11/12/2012,6221.11
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,13,2,6.19217,8.7,11/13/2012,6192.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,14,3,5.40652,5.4,11/14/2012,5406.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,15,4,5.40593,5.8,11/15/2012,5405.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,16,5,5.68958,6.1,11/16/2012,5689.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,17,6,5.22403,4.8,11/17/2012,5224.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,18,7,3.84141,3.8,11/18/2012,3841.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,19,1,5.5653,5.7,11/19/2012,5565.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,20,2,5.53241,6.8,11/20/2012,5532.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,21,3,5.81775,6.1,11/21/2012,5817.75
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,22,4,5.6058,6.1,11/22/2012,5605.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,23,5,5.13745,5,11/23/2012,5137.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,24,6,4.40408,0.8,11/24/2012,4404.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,25,7,3.81017,2.1,11/25/2012,3810.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,26,1,5.78851,2.9,11/26/2012,5788.51
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,27,2,5.9018,0.7,11/27/2012,5901.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,28,3,6.05437,-1,11/28/2012,6054.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,29,4,6.3618,-3.2,11/29/2012,6361.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,11,30,5,6.08808,-7.3,11/30/2012,6088.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,1,6,5.12784,-11.3,12/1/2012,5127.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,2,7,4.82823,-16.6,12/2/2012,4828.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,3,1,6.65041,-9.7,12/3/2012,6650.41
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,4,2,6.83359,-4.2,12/4/2012,6833.59
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,5,3,6.72749,-2.7,12/5/2012,6727.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,6,4,6.24837,-5.3,12/6/2012,6248.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,7,5,5.96763,-8.7,12/7/2012,5967.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,8,6,5.61746,-13.5,12/8/2012,5617.46
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,9,7,5.6485,-7.5,12/9/2012,5648.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,10,1,6.52129,-3.6,12/10/2012,6521.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,11,2,6.71267,-6.4,12/11/2012,6712.67
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,12,3,6.72466,-10.3,12/12/2012,6724.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,13,4,6.4854,-11,12/13/2012,6485.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,14,5,6.11286,-1.1,12/14/2012,6112.86
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,15,6,5.24355,-0.2,12/15/2012,5243.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,16,7,4.46209,-0.3,12/16/2012,4462.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,17,1,6.32622,-1.9,12/17/2012,6326.22
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,18,2,6.79115,-2.8,12/18/2012,6791.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,19,3,6.27072,-3.6,12/19/2012,6270.72
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,20,4,6.19747,-4.4,12/20/2012,6197.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,21,5,6.13774,-4.6,12/21/2012,6137.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,22,6,5.29805,-5.2,12/22/2012,5298.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,23,7,4.48917,-4.2,12/23/2012,4489.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,24,1,4.49435,-2.8,12/24/2012,4494.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,25,2,5.12377,-0.6,12/25/2012,5123.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,26,3,4.81347,-0.6,12/26/2012,4813.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,27,4,5.17396,-4.6,12/27/2012,5173.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,28,5,5.43545,-0.8,12/28/2012,5435.45
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,29,6,5.5462,2.8,12/29/2012,5546.2
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,30,7,4.62617,2.4,12/30/2012,4626.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2012,12,31,1,4.68547,3.8,12/31/2012,4685.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,1,2,4.36324,0.4,1/1/2013,4363.24
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,2,3,5.27566,-0.9,1/2/2013,5275.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,3,4,5.45501,2,1/3/2013,5455.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,4,5,5.23131,-3.2,1/4/2013,5231.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,5,6,4.53305,-2.6,1/5/2013,4533.05
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,6,7,3.89762,-1,1/6/2013,3897.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,7,1,6.20929,0.2,1/7/2013,6209.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,8,2,5.92977,-1,1/8/2013,5929.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,9,3,5.87427,-2,1/9/2013,5874.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,10,4,6.51366,-2.7,1/10/2013,6513.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,11,5,5.49832,-4.7,1/11/2013,5498.32
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,12,6,4.6411,-7,1/12/2013,4641.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,13,7,4.51204,-7.1,1/13/2013,4512.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,14,1,6.10917,-4.9,1/14/2013,6109.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,15,2,6.25497,-3.3,1/15/2013,6254.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,16,3,6.04628,-4.4,1/16/2013,6046.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,17,4,6.33106,-12.4,1/17/2013,6331.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,18,5,6.31492,-18.2,1/18/2013,6314.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,19,6,5.23197,-5,1/19/2013,5231.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,20,7,4.42627,-7.1,1/20/2013,4426.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,21,1,6.39604,-13.8,1/21/2013,6396.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,22,2,6.86992,-12.8,1/22/2013,6869.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,23,3,6.55925,-15.4,1/23/2013,6559.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,24,4,6.76778,-13.1,1/24/2013,6767.78
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,25,5,6.49296,-5.1,1/25/2013,6492.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,26,6,5.09816,-3.4,1/26/2013,5098.16
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,27,7,4.57061,1.6,1/27/2013,4570.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,28,1,6.5778,1.7,1/28/2013,6577.8
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,29,2,6.20869,2.5,1/29/2013,6208.69
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,30,3,5.95202,1.3,1/30/2013,5952.02
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,1,31,4,5.94657,-3.4,1/31/2013,5946.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,1,5,6.07719,-5.7,2/1/2013,6077.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,2,6,5.46582,-5,2/2/2013,5465.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,3,7,4.31193,-1.3,2/3/2013,4311.93
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,4,1,6.25895,0.5,2/4/2013,6258.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,5,2,6.21601,-1,2/5/2013,6216.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,6,3,6.37331,-1.1,2/6/2013,6373.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,7,4,6.35591,-1.9,2/7/2013,6355.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,8,5,5.76736,-3.7,2/8/2013,5767.36
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,9,6,4.8805,-5.4,2/9/2013,4880.5
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,10,7,4.79996,-3.9,2/10/2013,4799.96
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,11,1,6.62337,-1.7,2/11/2013,6623.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,12,2,6.29584,-1.9,2/12/2013,6295.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,13,3,5.89456,0,2/13/2013,5894.56
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,14,4,6.33943,0.1,2/14/2013,6339.43
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,15,5,5.57609,0.5,2/15/2013,5576.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,16,6,4.25503,0.2,2/16/2013,4255.03
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,17,7,4.32095,-1.1,2/17/2013,4320.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,18,1,6.07891,-1.2,2/18/2013,6078.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,19,2,6.34204,-2.3,2/19/2013,6342.04
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,20,3,6.19225,-5.8,2/20/2013,6192.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,21,4,6.41491,-3.6,2/21/2013,6414.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,22,5,6.25113,-2.7,2/22/2013,6251.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,23,6,4.99873,-5,2/23/2013,4998.73
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,24,7,4.64717,-6.6,2/24/2013,4647.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,25,1,6.27047,-4,2/25/2013,6270.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,26,2,6.27152,2,2/26/2013,6271.52
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,27,3,6.13115,1,2/27/2013,6131.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,2,28,4,6.19492,0.7,2/28/2013,6194.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,1,5,5.16691,-1,3/1/2013,5166.91
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,2,6,4.39428,-1.5,3/2/2013,4394.28
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,3,7,3.87784,0.2,3/3/2013,3877.84
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,4,1,6.21782,1.5,3/4/2013,6217.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,5,2,6.1083,1.6,3/5/2013,6108.3
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,6,3,5.96923,-3.4,3/6/2013,5969.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,7,4,6.39413,-5.7,3/7/2013,6394.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,8,5,5.90937,-7.4,3/8/2013,5909.37
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,9,6,4.70135,-9.3,3/9/2013,4701.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,10,7,4.6622,-7.9,3/10/2013,4662.2
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,11,1,6.39935,-4.4,3/11/2013,6399.35
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,12,2,6.42566,-7.6,3/12/2013,6425.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,13,3,6.24261,-9.3,3/13/2013,6242.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,14,4,6.56523,-9.2,3/14/2013,6565.23
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,15,5,5.75795,-6,3/15/2013,5757.95
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,16,6,4.77619,-2.5,3/16/2013,4776.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,17,7,4.42355,-6.6,3/17/2013,4423.55
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,18,1,6.22682,-6.8,3/18/2013,6226.82
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,19,2,6.40329,-5.2,3/19/2013,6403.29
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,20,3,6.36627,-5.1,3/20/2013,6366.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,21,4,6.19509,-7.4,3/21/2013,6195.09
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,22,5,6.13925,-5.2,3/22/2013,6139.25
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,23,6,4.7591,-4.1,3/23/2013,4759.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,24,7,4.61858,-3.3,3/24/2013,4618.58
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,25,1,6.20163,-1.8,3/25/2013,6201.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,26,2,6.07387,-0.7,3/26/2013,6073.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,27,3,5.97362,-0.9,3/27/2013,5973.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,28,4,5.49477,-2.7,3/28/2013,5494.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,29,5,4.45177,-1.4,3/29/2013,4451.77
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,30,6,4.47248,-1.5,3/30/2013,4472.48
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,3,31,7,4.3554,-2,3/31/2013,4355.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,1,1,4.25539,-1.1,4/1/2013,4255.39
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,2,2,6.04617,1.2,4/2/2013,6046.17
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,3,3,5.77963,1.9,4/3/2013,5779.63
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,4,4,5.64114,0.5,4/4/2013,5641.14
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,5,5,5.32608,-0.3,4/5/2013,5326.08
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,6,6,4.10157,-0.2,4/6/2013,4101.57
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,7,7,4.42327,-1.3,4/7/2013,4423.27
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,8,1,5.76997,-1.2,4/8/2013,5769.97
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,9,2,5.74501,-0.4,4/9/2013,5745.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,10,3,5.71499,1.4,4/10/2013,5714.99
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,11,4,5.62562,2.1,4/11/2013,5625.62
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,12,5,5.34815,1.7,4/12/2013,5348.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,13,6,4.18866,4.3,4/13/2013,4188.66
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,14,7,3.9364,6.2,4/14/2013,3936.4
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,15,1,5.45887,5.9,4/15/2013,5458.87
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,16,2,5.23194,8.9,4/16/2013,5231.94
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,17,3,5.02161,8.3,4/17/2013,5021.61
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,18,4,4.57992,7.1,4/18/2013,4579.92
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,19,5,4.43249,6.2,4/19/2013,4432.49
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,20,6,3.51913,7.1,4/20/2013,3519.13
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,21,7,2.88315,5.9,4/21/2013,2883.15
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,22,1,4.45101,7.5,4/22/2013,4451.01
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,23,2,4.56174,7.7,4/23/2013,4561.74
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,24,3,4.57106,9.1,4/24/2013,4571.06
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,25,4,4.36331,7.2,4/25/2013,4363.31
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,26,5,3.76233,6.2,4/26/2013,3762.33
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,27,6,2.24571,6.5,4/27/2013,2245.71
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,28,7,2.03383,7.8,4/28/2013,2033.83
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,29,1,4.46821,8.2,4/29/2013,4468.21
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,4,30,2,4.2121,7.2,4/30/2013,4212.1
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,5,1,3,2.64819,8,5/1/2013,2648.19
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,5,2,4,4.38947,7.8,5/2/2013,4389.47
S1_2000089155,S1_1000792136,SOT735999241025209801,2013,5,3,5,3.79185,11.7,5/3/2013,3791.85
